# HOSTNAME = prod2-0175
llc_load_misses,bs,rep,wall_time,algo,l1_load_misses
63128241,260,6,1.880721564,tiled,300813301
63481754,261,6,1.883336523,tiled,308240983
63314275,262,6,1.881124606,tiled,312860356
63400396,263,6,1.882881006,tiled,319748097
62712568,264,6,1.866027058,tiled,322893934
63491170,265,6,1.887113685,tiled,331366964
63366135,266,6,1.886878284,tiled,336301721
63393410,267,6,1.885767609,tiled,342974018
63150192,268,6,1.878947686,tiled,348262020
63530221,269,6,1.886334741,tiled,354049191
63433657,270,6,1.882265995,tiled,359305395
63503862,271,6,1.887157957,tiled,366192106
62565397,272,6,1.878952621,tiled,370164889
63558464,273,6,1.886403998,tiled,377042433
63460783,274,6,1.887079273,tiled,381439134
63488909,275,6,1.88916659,tiled,387643632
63236425,276,6,1.886258134,tiled,392822806
63597112,277,6,1.888213817,tiled,399068283
63494429,278,6,1.889259035,tiled,401866098
63535166,279,6,1.889412975,tiled,407720575
62861485,280,6,1.883942271,tiled,411852846
63643120,281,6,1.889111661,tiled,419272810
63530578,282,6,1.888325194,tiled,421512856
63666209,283,6,1.891110444,tiled,426681664
63193969,284,6,1.885021152,tiled,431673245
63711112,285,6,1.890545989,tiled,437834019
63619990,286,6,1.88806313,tiled,441527881
63724224,287,6,1.889491024,tiled,444672074
62772946,288,6,1.888205307,tiled,448977335
63634750,289,6,1.893178554,tiled,450840062
63624208,290,6,1.892163186,tiled,451712559
63682986,291,6,1.891895604,tiled,449457936
63405999,292,6,1.891754585,tiled,448918898
63648729,293,6,1.897857959,tiled,450118660
63599222,294,6,1.894537174,tiled,450964076
63768663,295,6,1.894849805,tiled,452039870
63038852,296,6,1.890818662,tiled,448367754
63725876,297,6,1.893249003,tiled,449346069
63580712,298,6,1.892833104,tiled,450101902
63737023,299,6,1.895361674,tiled,451161507
63530741,300,6,1.891810145,tiled,451697127
63870815,362,6,1.903541585,tiled,449829419
63249768,512,6,1.938850846,tiled,450447602
62313449,724,6,1.966573979,tiled,451628693
60654814,1024,6,1.96284406,tiled,451161472
61278255,1448,6,1.999180475,tiled,450969051
74457635,2048,6,2.166863052,tiled,450813521
75903705,2896,6,2.29409056,tiled,450750186
71922877,4096,6,2.254392093,tiled,451590926
69392405,5793,6,2.250226674,tiled,451841936
62651563,8192,6,2.193046914,tiled,451670753
56827462,11585,6,2.172682251,tiled,451771671
44229014,16384,6,2.063954127,tiled,451613979
43716743,23170,6,2.008737999,tiled,453117205
43723992,32768,6,2.008506099,tiled,453127125
43721958,46341,6,2.007801641,tiled,453116048
43724261,65536,6,2.006003317,tiled,453117763
43719388,92682,6,2.00742601,tiled,453121338
43721185,131072,6,2.009000318,tiled,453120424
43721282,185364,6,2.007919754,tiled,453129476
43718654,262144,6,2.007778179,tiled,453129563
43723579,370728,6,2.007153322,tiled,453128267
43715756,524288,6,2.007938174,tiled,453124255
43721194,741455,6,2.007075703,tiled,453116705
43698028,1,7,2.007632633,ij,453104469
43698283,1,7,2.007630235,ji,453102165
42361741,1,7,2.435214115,tiled,451680801
42364482,2,7,2.14371891,tiled,288282382
42756979,3,7,1.950961852,tiled,305927805
42370885,4,7,1.778660862,tiled,270895662
42758101,5,7,2.023379583,tiled,246995695
42752329,6,7,1.986380334,tiled,219470227
42811631,7,7,1.91190508,tiled,210296808
42349425,8,7,1.83810156,tiled,166037711
42744235,9,7,1.827341428,tiled,197862766
42688447,10,7,1.821570228,tiled,190586029
42681904,11,7,1.948939482,tiled,192098691
42597112,12,7,1.91913953,tiled,179705596
42639700,13,7,1.893810936,tiled,188115807
42609112,14,7,1.87388897,tiled,183668775
42619757,15,7,1.856339447,tiled,185272770
42387043,16,7,1.817817853,tiled,165878399
42626834,17,7,1.814671373,tiled,183030119
42616970,18,7,1.795945778,tiled,179849671
42619435,19,7,1.785606651,tiled,181292723
42579823,20,7,1.780914241,tiled,174395380
42631156,21,7,1.892593539,tiled,179860978
42617310,22,7,1.877231375,tiled,177400205
42625719,23,7,1.812948418,tiled,178725554
42541901,24,7,1.791492755,tiled,166155343
42620780,25,7,1.79151808,tiled,177806740
42629298,26,7,1.782818923,tiled,175820882
42669461,27,7,1.779173484,tiled,177419574
42647736,28,7,1.769960641,tiled,172238601
42736723,29,7,1.769083931,tiled,177624261
42810425,30,7,1.810859862,tiled,175958699
42889761,31,7,1.787519166,tiled,177724599
42592850,32,7,1.765876542,tiled,165981413
42959030,33,7,1.791941319,tiled,178125856
42945173,34,7,1.794646844,tiled,177058672
43048502,35,7,1.820110522,tiled,179452997
42945322,36,7,1.810268281,tiled,175005287
43203182,37,7,1.816734764,tiled,181381808
43232544,38,7,1.811448096,tiled,180794399
43432771,39,7,1.811268629,tiled,184347204
43071435,40,7,1.801051225,tiled,171027270
43727988,41,7,1.827255196,tiled,187287357
43830739,42,7,1.826939177,tiled,186193371
44283514,43,7,1.832702828,tiled,189327321
44034966,44,7,1.820534546,tiled,183802849
44806486,45,7,1.832722248,tiled,190343072
44882120,46,7,1.829674337,tiled,188604950
45375307,47,7,1.833690436,tiled,190388164
44039338,48,7,1.802515245,tiled,178247834
45848928,49,7,1.834200134,tiled,189690967
45762531,50,7,1.829478735,tiled,187666284
46261325,51,7,1.840251952,tiled,188835634
45638324,52,7,1.833990994,tiled,183863567
46708068,53,7,1.843056953,tiled,188050323
46629091,54,7,1.837651849,tiled,186165073
47188640,55,7,1.843118334,tiled,187275927
45424595,56,7,1.81910924,tiled,176958697
47656156,57,7,1.921843056,tiled,186560089
47443750,58,7,1.839695808,tiled,184826538
48504008,59,7,1.848071896,tiled,185852032
47326806,60,7,1.840305694,tiled,181502410
48945953,61,7,1.854811398,tiled,185282252
48607992,62,7,1.851370243,tiled,183659535
49216906,63,7,1.85551219,tiled,184736860
46403420,64,7,1.826634525,tiled,175586969
49403647,65,7,1.852564488,tiled,184191210
48970661,66,7,1.849142692,tiled,182690716
49570289,67,7,1.850423892,tiled,183680263
48310633,68,7,1.840627569,tiled,179800738
49678789,69,7,1.850555451,tiled,183097589
49160934,70,7,1.847707225,tiled,181706288
49645311,71,7,1.851004316,tiled,182508362
46777146,72,7,1.8248919,tiled,174427146
49720951,73,7,1.849816339,tiled,182097070
49299786,74,7,1.846422278,tiled,180848606
49977613,75,7,1.84969059,tiled,181670573
48364716,76,7,1.833578672,tiled,178315671
50215251,77,7,1.849818488,tiled,181280346
49775849,78,7,1.8467749,tiled,180043007
50551835,79,7,1.854113249,tiled,180893321
46843916,80,7,1.819427595,tiled,173763341
50793368,81,7,1.85956545,tiled,180515137
50331367,82,7,1.859445231,tiled,179340237
51013458,83,7,1.864121237,tiled,180093041
49589755,84,7,1.870840996,tiled,177133104
51259668,85,7,1.869462228,tiled,179767240
50851079,86,7,1.865799355,tiled,178706139
51447872,87,7,1.869451905,tiled,179469553
48212885,88,7,1.839289008,tiled,172961946
51880558,89,7,1.873419417,tiled,179162151
51494037,90,7,1.869336905,tiled,178096254
52160196,91,7,1.872656415,tiled,178845453
50781261,92,7,1.863763921,tiled,176158698
52565426,93,7,1.877520606,tiled,178550568
52287595,94,7,1.877450024,tiled,177579134
52924555,95,7,1.882222821,tiled,178285677
49538889,96,7,1.855416731,tiled,172439503
53158160,97,7,1.886567517,tiled,178008695
52809844,98,7,1.88256201,tiled,177097783
53400885,99,7,1.885906372,tiled,177776450
52126266,100,7,1.878172353,tiled,175290135
53537804,101,7,1.88426141,tiled,177571396
53976492,102,7,1.892300965,tiled,176655014
53793334,103,7,1.887631059,tiled,177332667
50879597,104,7,1.87084746,tiled,171944962
53720575,105,7,1.882266079,tiled,177103772
53394149,106,7,1.880785978,tiled,176235481
53787976,107,7,1.880223345,tiled,176899856
52556179,108,7,1.872114571,tiled,174583018
53785675,109,7,1.877913938,tiled,176673212
53438316,110,7,1.873352461,tiled,175833248
53865755,111,7,1.875365187,tiled,176459864
51156691,112,7,1.854374784,tiled,171486997
53896525,113,7,1.870013002,tiled,176312395
53569607,114,7,1.861572861,tiled,175463088
53976491,115,7,1.86380919,tiled,176090270
52904246,116,7,1.850105073,tiled,173998096
54201313,117,7,1.86020232,tiled,175876661
53868070,118,7,1.853217903,tiled,175140936
54341024,119,7,1.858776632,tiled,175756149
51875816,120,7,1.841360702,tiled,171058182
54509185,121,7,1.859380722,tiled,175565670
54212274,122,7,1.858993441,tiled,174860709
54626438,123,7,1.860699748,tiled,175410216
53730641,124,7,1.853661085,tiled,173468964
54815986,125,7,1.858640353,tiled,175258543
54548847,126,7,1.858915249,tiled,174560794
54928634,127,7,1.858950366,tiled,175119074
52591626,128,7,1.848113202,tiled,170822485
55053052,129,7,1.862742887,tiled,175083308
54799111,130,7,1.857812644,tiled,174497086
54956394,131,7,1.860177276,tiled,175110009
54357644,132,7,1.855789529,tiled,173336409
55397934,133,7,1.860479251,tiled,175165007
55179573,134,7,1.859721589,tiled,174567175
55629914,135,7,1.860576597,tiled,175201043
53575637,136,7,1.845865376,tiled,171105183
55796636,137,7,1.859860654,tiled,175233653
55558371,138,7,1.859405045,tiled,174689635
56222763,139,7,1.881967051,tiled,175276413
55136822,140,7,1.855699117,tiled,173602005
56396873,141,7,1.866319938,tiled,175333302
56000102,142,7,1.859677888,tiled,174846374
56724173,143,7,1.863765795,tiled,175405228
54306024,144,7,1.853196784,tiled,171831891
57036371,145,7,1.864085391,tiled,175503806
56869837,146,7,1.862252771,tiled,174998062
57371149,147,7,1.863910959,tiled,175543300
56496822,148,7,1.856981986,tiled,173996622
57685310,149,7,1.864485843,tiled,175541676
57602517,150,7,1.860969664,tiled,175070959
58171737,151,7,1.863933952,tiled,175664581
55826360,152,7,1.849830566,tiled,172141465
58431524,153,7,1.862870195,tiled,175654947
58243331,154,7,1.859945442,tiled,175142735
58759082,155,7,1.860882892,tiled,175758064
57847163,156,7,1.860922363,tiled,174301044
58985386,157,7,1.864676201,tiled,175774297
58855699,158,7,1.859263846,tiled,175306304
59325624,159,7,1.853643704,tiled,175855325
56845525,160,7,1.845018577,tiled,172524169
59576484,161,7,1.860801047,tiled,176099589
59541290,162,7,1.86149709,tiled,175907720
59826311,163,7,1.853957291,tiled,176600890
59084637,164,7,1.850596792,tiled,175354051
60160459,165,7,1.862917372,tiled,177097132
59897666,166,7,1.849768149,tiled,176768838
60312911,167,7,1.868075169,tiled,177460765
58572833,168,7,1.853082115,tiled,174343321
60529315,169,7,1.869835322,tiled,177879547
60401561,170,7,1.868645325,tiled,177575660
60755037,171,7,1.870649659,tiled,178258336
60085068,172,7,1.866100649,tiled,177048913
60899852,173,7,1.86948162,tiled,178690407
60701670,174,7,1.87273634,tiled,178283740
61113287,175,7,1.866571663,tiled,178836187
59360035,176,7,1.861233888,tiled,175855827
61161715,177,7,1.873863043,tiled,179152819
61165429,178,7,1.870996239,tiled,178931776
61267835,179,7,1.874357995,tiled,179521574
60874527,180,7,1.869278568,tiled,178378565
61321215,181,7,1.872718992,tiled,179888595
61169403,182,7,1.873931937,tiled,179593620
61369118,183,7,1.878278491,tiled,180242107
60321074,184,7,1.867927842,tiled,177266173
61420647,185,7,1.87337824,tiled,180579206
61224018,186,7,1.870632103,tiled,180243472
61449839,187,7,1.876727596,tiled,180909287
61021992,188,7,1.871770083,tiled,179775480
61507112,189,7,1.872448586,tiled,181255222
61382270,190,7,1.872137982,tiled,180920028
61688934,191,7,1.874256166,tiled,181571877
60330351,192,7,1.862441549,tiled,178752675
61521903,193,7,1.9005527,tiled,182307256
61446197,194,7,1.873330594,tiled,182295948
61656413,195,7,1.873987985,tiled,183355860
61210900,196,7,1.877856733,tiled,182628851
61711401,197,7,1.872798224,tiled,184489916
61649719,198,7,1.869666282,tiled,184625457
61829146,199,7,1.873298479,tiled,185674732
60964920,200,7,1.859532115,tiled,183355449
61835276,201,7,1.87011513,tiled,186925797
61814112,202,7,1.869718257,tiled,187279974
61894296,203,7,1.871326765,tiled,188273020
61694965,204,7,1.869680729,tiled,187804813
62082715,205,7,1.872004978,tiled,189816467
62019356,206,7,1.866596814,tiled,190438448
62216370,207,7,1.864656867,tiled,191629370
60767596,208,7,1.848632881,tiled,189245015
62245810,209,7,1.874560678,tiled,193154446
62055766,210,7,1.875040891,tiled,193208109
62224919,211,7,1.877532955,tiled,194457387
61844020,212,7,1.873399442,tiled,193730655
62232592,213,7,1.872513469,tiled,195817304
62238473,214,7,1.875132866,tiled,196172112
62348681,215,7,1.877053253,tiled,197152319
61306625,216,7,1.869696145,tiled,194742587
62465295,217,7,1.877810443,tiled,198658306
62240877,218,7,1.876743367,tiled,198852022
62534526,219,7,1.876870648,tiled,200177815
62078239,220,7,1.874951643,tiled,199361389
62564125,221,7,1.879096671,tiled,201540322
62636229,222,7,1.879442126,tiled,201967950
62593130,223,7,1.876937053,tiled,202927463
61388087,224,7,1.869349022,tiled,200461537
62797871,225,7,1.882731661,tiled,206173228
62620263,226,7,1.877837703,tiled,207661008
62746999,227,7,1.877805303,tiled,210565058
62402502,228,7,1.874313739,tiled,211288588
62776705,229,7,1.876090764,tiled,214866490
62702950,230,7,1.878600744,tiled,216808336
62882558,231,7,1.877000796,tiled,219413576
61822273,232,7,1.867132198,tiled,218237795
62557797,233,7,1.877601648,tiled,224097586
62801450,234,7,1.877015253,tiled,225768282
62897333,235,7,1.867825639,tiled,228518134
62525527,236,7,1.876553481,tiled,229652583
63168182,237,7,1.879253301,tiled,233370317
62881678,238,7,1.876924947,tiled,235298773
63031905,239,7,1.883275734,tiled,238530179
61903126,240,7,1.872054732,tiled,237555153
63122740,241,7,1.881711781,tiled,242856495
62945467,242,7,1.874540032,tiled,244935688
63211946,243,7,1.881053805,tiled,248069771
62762430,244,7,1.875698231,tiled,248145126
63146765,245,7,1.875076258,tiled,252220883
63027402,246,7,1.911597464,tiled,254368643
63261315,247,7,1.878549278,tiled,256630184
62286193,248,7,1.871079204,tiled,255196027
63199843,249,7,1.864181984,tiled,261631359
63254612,250,7,1.87783447,tiled,263767852
63342738,251,7,1.880174818,tiled,265722207
62989782,252,7,1.881504596,tiled,266740407
63491728,253,7,1.874592145,tiled,271131195
63312752,254,7,1.880081062,tiled,272148522
63476060,255,7,1.871310964,tiled,275134638
62494171,256,7,1.846172538,tiled,273751028
63443279,257,7,1.869650126,tiled,284266167
63396046,258,7,1.868335569,tiled,288841293
63446826,259,7,1.882678012,tiled,295805542
63127542,260,7,1.875623411,tiled,300820675
63500620,261,7,1.877659968,tiled,308222930
63305494,262,7,1.872488417,tiled,312865686
63426993,263,7,1.87793865,tiled,319743863
62720946,264,7,1.864963465,tiled,322892518
63505376,265,7,1.867421638,tiled,331365778
63348654,266,7,1.887037887,tiled,336289502
63393749,267,7,1.883503674,tiled,342981021
63155492,268,7,1.883020209,tiled,348274754
63582201,269,7,1.875750071,tiled,354070742
63442348,270,7,1.788542228,tiled,359276138
63506612,271,7,1.876513052,tiled,366199975
62564938,272,7,1.880795828,tiled,370158407
63581452,273,7,1.885327656,tiled,377060837
63443551,274,7,1.885370587,tiled,381442419
63504247,275,7,1.879474794,tiled,387659406
63234747,276,7,1.885174061,tiled,392814088
63620381,277,7,1.8785162,tiled,399079364
63494469,278,7,1.890140464,tiled,401848710
63528993,279,7,1.889105476,tiled,407700723
62844507,280,7,1.881360718,tiled,411855358
63628197,281,7,1.879293489,tiled,419255548
63556409,282,7,1.88939887,tiled,421540640
63647627,283,7,1.890554285,tiled,426681639
63263055,284,7,1.886461107,tiled,431672037
63692288,285,7,1.885021204,tiled,437852920
63609928,286,7,1.890117984,tiled,441530476
63732559,287,7,1.8923288,tiled,444672491
62730528,288,7,1.885460967,tiled,448973999
63631562,289,7,1.892003491,tiled,450838076
63619233,290,7,1.892202357,tiled,451707740
63711104,291,7,1.894719052,tiled,449459139
63385821,292,7,1.891676889,tiled,448876591
63645655,293,7,1.897066441,tiled,450137604
63579978,294,7,1.893030249,tiled,450970826
63765965,295,7,1.89365013,tiled,452054307
63034605,296,7,1.889247294,tiled,448376760
63746103,297,7,1.891131729,tiled,449350890
63635986,298,7,1.894613913,tiled,450097099
63759924,299,7,1.894787064,tiled,451167047
63527310,300,7,1.893491884,tiled,451722464
63861159,362,7,1.906977492,tiled,449836722
63301640,512,7,1.922272085,tiled,450433645
62219315,724,7,1.976292629,tiled,451647314
60641241,1024,7,1.965623272,tiled,451167615
61404763,1448,7,1.984348981,tiled,450957372
74445421,2048,7,2.175314866,tiled,450799768
75901530,2896,7,2.290668629,tiled,450733395
71929856,4096,7,2.25889893,tiled,451593907
69393244,5793,7,2.249874693,tiled,451839669
62655711,8192,7,2.193758963,tiled,451672331
56827950,11585,7,2.172417057,tiled,451758388
44233172,16384,7,2.066429925,tiled,451625849
43718727,23170,7,2.008379625,tiled,453126466
43718511,32768,7,2.007531127,tiled,453120362
43723168,46341,7,2.008223748,tiled,453121319
43717867,65536,7,2.009688939,tiled,453123520
43719147,92682,7,2.00725542,tiled,453125391
43720903,131072,7,2.007447867,tiled,453122470
43719150,185364,7,2.003496595,tiled,453122492
43722550,262144,7,2.007235386,tiled,453131838
43718572,370728,7,2.007619193,tiled,453128095
43721047,524288,7,2.00947193,tiled,453124575
43720852,741455,7,2.010267796,tiled,453124464
43704582,1,8,2.006868588,ij,453082593
43703557,1,8,2.008799138,ji,453127959
42356738,1,8,2.435734017,tiled,451697610
42366935,2,8,2.143988585,tiled,288286250
42755774,3,8,1.951381161,tiled,305923395
42370177,4,8,1.783467217,tiled,270916398
42760389,5,8,2.02500073,tiled,247049665
42749446,6,8,1.982443084,tiled,219442976
42807755,7,8,1.911721059,tiled,210301232
42347746,8,8,1.839903126,tiled,166009939
42741095,9,8,1.8268558,tiled,197894009
42687898,10,8,1.820698143,tiled,190577186
42678872,11,8,1.949065805,tiled,192108137
42595304,12,8,1.918037217,tiled,179696809
42636151,13,8,1.896934512,tiled,188141992
42614776,14,8,1.875148466,tiled,183657600
42619417,15,8,1.851692581,tiled,185253850
42384957,16,8,1.818411543,tiled,165855737
42625152,17,8,1.813711796,tiled,183017391
42615488,18,8,1.800279948,tiled,179870224
42619041,19,8,1.78817478,tiled,181305606
42580860,20,8,1.78509306,tiled,174386362
42628380,21,8,1.825035005,tiled,179866450
42613613,22,8,1.878860731,tiled,177382551
42622685,23,8,1.81166255,tiled,178709475
42537516,24,8,1.792350008,tiled,166132642
42615621,25,8,1.793114353,tiled,177817713
42626068,26,8,1.784649747,tiled,175822801
42670986,27,8,1.781594576,tiled,177418864
42647502,28,8,1.78938183,tiled,172251100
42720453,29,8,1.767689568,tiled,177601002
42783615,30,8,1.773204663,tiled,175935633
42886846,31,8,1.793885053,tiled,177734957
42598614,32,8,1.768159175,tiled,165989897
42940771,33,8,1.788319278,tiled,178129020
42920148,34,8,1.807345444,tiled,177070253
43017496,35,8,1.820598555,tiled,179447252
42924589,36,8,1.811791932,tiled,174994508
43182684,37,8,1.814836998,tiled,181399893
43196719,38,8,1.809746203,tiled,180786225
43419364,39,8,1.813858303,tiled,184338058
43058762,40,8,1.802801895,tiled,171035280
43712435,41,8,1.826192812,tiled,187304201
43786015,42,8,1.827119637,tiled,186184164
44254039,43,8,1.830343519,tiled,189333918
44014313,44,8,1.820921493,tiled,183791620
44798066,45,8,1.832403304,tiled,190330402
44888362,46,8,1.831986788,tiled,188624552
45410357,47,8,1.833584104,tiled,190389787
44056470,48,8,1.801673191,tiled,178243482
45849024,49,8,1.834173609,tiled,189690009
45798548,50,8,1.831494992,tiled,187660607
46279259,51,8,1.842965349,tiled,188847968
45639885,52,8,1.831637505,tiled,183861035
46728830,53,8,1.844006538,tiled,188060041
46668595,54,8,1.840621257,tiled,186176109
47215662,55,8,1.846125089,tiled,187294043
45408562,56,8,1.819192328,tiled,176935941
47655637,57,8,1.844785687,tiled,186556397
47468044,58,8,1.839297677,tiled,184817920
48484869,59,8,1.846388779,tiled,185858636
47349472,60,8,1.846402502,tiled,181507672
48914955,61,8,1.853328709,tiled,185285530
48627931,62,8,1.852251595,tiled,183665336
49143824,63,8,1.85282837,tiled,184740346
46407387,64,8,1.829611583,tiled,175588081
49299140,65,8,1.852501384,tiled,184180723
49004856,66,8,1.848416293,tiled,182694287
49483173,67,8,1.85002409,tiled,183670013
48353391,68,8,1.84224823,tiled,179812989
49557275,69,8,1.850399327,tiled,183103194
49200381,70,8,1.847299677,tiled,181700719
49529017,71,8,1.851756991,tiled,182524358
46788798,72,8,1.828291689,tiled,174425324
49593189,73,8,1.849903783,tiled,182093001
49289834,74,8,1.844137362,tiled,180842553
49863429,75,8,1.84762904,tiled,181656057
48339471,76,8,1.831431151,tiled,178310160
50084068,77,8,1.848176096,tiled,181285015
49790913,78,8,1.846870253,tiled,180058730
50465244,79,8,1.852844869,tiled,180906030
46819485,80,8,1.820232238,tiled,173759566
50708962,81,8,1.857514212,tiled,180516346
50316013,82,8,1.858032132,tiled,179348288
50969378,83,8,1.875666812,tiled,180085820
49549548,84,8,1.855650058,tiled,177105909
51163105,85,8,1.865713231,tiled,179766037
50838906,86,8,1.867803636,tiled,178700081
51357708,87,8,1.865578682,tiled,179464408
48197735,88,8,1.841196489,tiled,172966301
51776505,89,8,1.869747511,tiled,179164447
51467874,90,8,1.865230432,tiled,178098909
52085177,91,8,1.872907954,tiled,178865081
50724556,92,8,1.861304056,tiled,176247655
52479813,93,8,1.876234922,tiled,178560981
52238847,94,8,1.87517181,tiled,177586998
52878326,95,8,1.878556916,tiled,178282511
49511430,96,8,1.856907322,tiled,172452515
53113882,97,8,1.883318948,tiled,178011283
52766371,98,8,1.882087767,tiled,177090643
53360133,99,8,1.882372675,tiled,177763664
52110709,100,8,1.876424053,tiled,175300007
53532067,101,8,1.885690059,tiled,177562048
53952045,102,8,1.889132285,tiled,176662804
53723912,103,8,1.885574054,tiled,177323617
50851484,104,8,1.867613036,tiled,171942023
53694496,105,8,1.879857137,tiled,177119814
53357304,106,8,1.875266429,tiled,176225436
53797099,107,8,1.878919939,tiled,176901890
52512257,108,8,1.867812575,tiled,174579395
53782596,109,8,1.874369991,tiled,176684120
53412387,110,8,1.872154027,tiled,175835338
53869082,111,8,1.872525332,tiled,176464432
51116852,112,8,1.853074473,tiled,171490007
53901875,113,8,1.867099685,tiled,176292676
53552254,114,8,1.86479562,tiled,175458074
53995481,115,8,1.864062112,tiled,176093297
52877976,116,8,1.856034029,tiled,173995288
54200887,117,8,1.864155266,tiled,175874785
53833739,118,8,1.858765768,tiled,175127839
54373043,119,8,1.860080469,tiled,175770907
51838481,120,8,1.841597936,tiled,171054628
54503284,121,8,1.862476659,tiled,175583774
54196400,122,8,1.859144131,tiled,174861830
54640434,123,8,1.861037856,tiled,175415669
53671049,124,8,1.852596289,tiled,173474629
54861345,125,8,1.859831398,tiled,175240383
54545111,126,8,1.859979925,tiled,174556560
54945121,127,8,1.861765755,tiled,175114042
52572826,128,8,1.846367885,tiled,170814902
55063652,129,8,1.860447141,tiled,175091599
54849337,130,8,1.860348021,tiled,174494425
54967870,131,8,1.858327246,tiled,175094027
54382400,132,8,1.856929562,tiled,173331735
55403943,133,8,1.861740968,tiled,175156689
55201804,134,8,1.859455816,tiled,174579801
55627684,135,8,1.860837368,tiled,175189051
53585675,136,8,1.845554244,tiled,171105441
55834327,137,8,1.863114529,tiled,175252180
55610505,138,8,1.882602853,tiled,174705616
56084194,139,8,1.862377124,tiled,175249578
55166795,140,8,1.855456952,tiled,173596011
56414941,141,8,1.863434265,tiled,175333443
56017350,142,8,1.861176521,tiled,174837490
56775586,143,8,1.863639743,tiled,175412429
54315269,144,8,1.851859802,tiled,171825682
57058757,145,8,1.863574591,tiled,175505923
56909827,146,8,1.861702675,tiled,174992858
57382565,147,8,1.864992933,tiled,175530814
56522493,148,8,1.86007155,tiled,173990677
57701490,149,8,1.862841958,tiled,175556856
57651274,150,8,1.862143263,tiled,175088974
58158728,151,8,1.852359644,tiled,175651075
55865444,152,8,1.850870647,tiled,172143481
58455983,153,8,1.862612363,tiled,175651725
58266783,154,8,1.864280488,tiled,175147512
58819542,155,8,1.868086917,tiled,175764947
57873439,156,8,1.860618403,tiled,174285848
59015283,157,8,1.86723057,tiled,175770662
58862943,158,8,1.866215042,tiled,175303368
59379570,159,8,1.867817022,tiled,175848474
56872892,160,8,1.855432089,tiled,172529627
59648567,161,8,1.867665424,tiled,176094534
59571623,162,8,1.867386116,tiled,175899702
59866297,163,8,1.868271354,tiled,176604387
59124491,164,8,1.862887631,tiled,175350741
60191710,165,8,1.870084568,tiled,177093851
59935383,166,8,1.868814241,tiled,176773196
60350786,167,8,1.871179843,tiled,177441110
58608214,168,8,1.858448266,tiled,174335810
60602518,169,8,1.871549619,tiled,177876254
60441113,170,8,1.869770022,tiled,177570115
60785092,171,8,1.87288591,tiled,178268318
60067511,172,8,1.868599204,tiled,177040056
60954525,173,8,1.872959735,tiled,178694755
60727104,174,8,1.87282132,tiled,178286410
61160088,175,8,1.875213512,tiled,178830222
59367684,176,8,1.864224273,tiled,175844728
61173706,177,8,1.87485341,tiled,179142627
61183494,178,8,1.875037739,tiled,178929093
61259684,179,8,1.877048397,tiled,179531211
60877690,180,8,1.872524477,tiled,178378990
61353174,181,8,1.880007004,tiled,179895153
61181087,182,8,1.877650837,tiled,179599918
61400242,183,8,1.881580636,tiled,180261779
60329442,184,8,1.870547174,tiled,177275224
61437329,185,8,1.8753679,tiled,180572269
61222536,186,8,1.874853292,tiled,180248328
61489100,187,8,1.879947941,tiled,180905068
61003869,188,8,1.873672472,tiled,179769073
61487008,189,8,1.876314647,tiled,181267687
61370440,190,8,1.875319884,tiled,180925523
61692323,191,8,1.87711521,tiled,181567363
60355403,192,8,1.867483826,tiled,178741133
61565414,193,8,1.874468807,tiled,182267773
61446825,194,8,1.874645808,tiled,182314357
61680244,195,8,1.876648458,tiled,183359968
61263649,196,8,1.870496192,tiled,182619424
61722299,197,8,1.874317825,tiled,184484365
61659755,198,8,1.872142139,tiled,184633951
61845280,199,8,1.87464562,tiled,185668856
61005562,200,8,1.864065571,tiled,183374541
61832967,201,8,1.873040559,tiled,186925407
61802627,202,8,1.871729201,tiled,187272848
61925020,203,8,1.87490832,tiled,188278554
61684012,204,8,1.870112816,tiled,187812137
62101915,205,8,1.874347189,tiled,189823136
61985088,206,8,1.874960292,tiled,190411779
62227264,207,8,1.875656468,tiled,191603890
60756590,208,8,1.866119946,tiled,189243171
62263063,209,8,1.878467732,tiled,193144037
62069048,210,8,1.877831084,tiled,193218442
62226721,211,8,1.879235278,tiled,194464079
61822033,212,8,1.875681307,tiled,193726214
62285436,213,8,1.880147242,tiled,195797673
62218078,214,8,1.874967202,tiled,196162525
62354872,215,8,1.87568605,tiled,197147219
61295958,216,8,1.868472745,tiled,194761523
62452715,217,8,1.878418977,tiled,198654200
62210453,218,8,1.87670245,tiled,198844365
62544008,219,8,1.877118345,tiled,200185631
62087862,220,8,1.872179691,tiled,199346847
62615817,221,8,1.878366012,tiled,201528697
62630693,222,8,1.87921904,tiled,201951884
62622480,223,8,1.878147427,tiled,202917607
61327482,224,8,1.87028869,tiled,200469380
62826236,225,8,1.879728785,tiled,206173900
62590278,226,8,1.877835973,tiled,207662435
62779120,227,8,1.876385873,tiled,210585988
62368907,228,8,1.872375867,tiled,211302222
62763504,229,8,1.877709623,tiled,214860176
62685207,230,8,1.878479579,tiled,216812486
62906722,231,8,1.878286092,tiled,219416157
61814913,232,8,1.870154393,tiled,218238928
62634365,233,8,1.874784631,tiled,224090499
62795293,234,8,1.878577453,tiled,225765759
62914444,235,8,1.880195165,tiled,228509809
62507926,236,8,1.781295938,tiled,229644297
63171005,237,8,1.880029394,tiled,233312701
62877174,238,8,1.877244824,tiled,235308214
63032168,239,8,1.87863961,tiled,238522151
61895747,240,8,1.872366788,tiled,237551844
63122389,241,8,1.88156326,tiled,242871251
