# HOSTNAME = prod2-0175
bs,llc_load_misses,rep,l1_load_misses,algo,wall_time
260,80121348,6,350719385,tiled,1.78897526
261,80676760,6,357596740,tiled,1.802755471
262,80032043,6,358098176,tiled,1.797217995
263,80640187,6,365607706,tiled,1.804573416
264,79467323,6,365476123,tiled,1.795732626
265,80050084,6,371418363,tiled,1.801023202
266,79893813,6,373949578,tiled,1.800942858
267,79922262,6,379603456,tiled,1.805324909
268,79737758,6,382523536,tiled,1.809109218
269,80186375,6,388887772,tiled,1.808034332
270,79645391,6,390047718,tiled,1.806790426
271,80091783,6,396579337,tiled,1.815351819
272,78819769,6,397768142,tiled,1.803281266
273,79387415,6,404061210,tiled,1.810117837
274,79238837,6,405666604,tiled,1.809070497
275,79334581,6,411381027,tiled,1.814615024
276,79006207,6,414520840,tiled,1.814145431
277,79471201,6,424478832,tiled,1.826995903
278,78969652,6,421243168,tiled,1.81634548
279,79329842,6,427198056,tiled,1.826110986
280,78179758,6,428401006,tiled,1.816483097
281,78921206,6,434434683,tiled,1.857501472
282,78647170,6,436174512,tiled,1.823056973
283,78746118,6,442324608,tiled,1.838711777
284,78091664,6,443380194,tiled,1.822287351
285,78873658,6,449268223,tiled,1.831892247
286,78236063,6,451206188,tiled,1.804920215
287,78689275,6,454110878,tiled,1.835855436
288,77363137,6,455750257,tiled,1.82619705
289,78099377,6,457476114,tiled,1.833035086
290,78142512,6,458471573,tiled,1.829558508
291,78138541,6,457526410,tiled,1.833849122
292,77809382,6,456395586,tiled,1.827372038
293,78233007,6,457913743,tiled,1.833319003
294,77953874,6,458292465,tiled,1.832492573
295,78645046,6,460379015,tiled,1.83610617
296,77309717,6,456584843,tiled,1.823421482
297,77930850,6,457094269,tiled,1.832925918
298,77695549,6,457678583,tiled,1.829539205
299,78056940,6,458874007,tiled,1.833490958
300,77832600,6,459498239,tiled,1.830831326
362,76443941,6,458502873,tiled,1.820435493
512,74100543,6,458369779,tiled,1.826863248
724,71735248,6,459374261,tiled,1.86099658
1024,69936331,6,458777059,tiled,1.868346404
1448,68474131,6,458360670,tiled,1.869284954
2048,76755244,6,454767984,tiled,2.048593522
2896,70115285,6,454345637,tiled,2.105790666
4096,45911357,6,454727813,tiled,1.915824079
5793,45396776,6,454543309,tiled,1.9387085
8192,46483859,6,454351395,tiled,1.945145034
11585,57687415,6,453284794,tiled,2.096702847
16384,46068135,6,453585077,tiled,1.999549337
23170,43694963,6,453092070,tiled,1.965110726
32768,43692892,6,453097768,tiled,2.007973729
46341,43694776,6,453103954,tiled,2.007387637
65536,43695289,6,453100657,tiled,2.008751431
92682,43695791,6,453109324,tiled,2.010809348
131072,43698188,6,453107809,tiled,2.010170862
185364,43695068,6,453093403,tiled,2.007962127
262144,43695326,6,453100933,tiled,2.008070443
370728,43694030,6,453101708,tiled,2.010292129
524288,43689901,6,453098021,tiled,2.006936484
741455,43694899,6,453104909,tiled,2.007785832
1,43687947,7,453113841,ij,2.03439101
1,43698284,7,453099727,ji,2.00854309
1,43697454,7,453104403,tiled,2.008773697
2,42385274,7,451714636,tiled,1.971691938
3,42376944,7,451711783,tiled,1.971127688
4,42419707,7,451777363,tiled,1.993109466
5,45386725,7,456040434,tiled,1.994684617
6,42352466,7,451704656,tiled,1.996231124
7,42364383,7,451654292,tiled,1.983081963
8,52462782,7,190620545,tiled,1.802212067
9,42918466,7,208051467,tiled,1.787458979
10,56636258,7,213647606,tiled,1.886112351
11,42966839,7,202540257,tiled,1.790631113
12,42805811,7,195081737,tiled,1.737624291
13,42851142,7,211676495,tiled,1.762555103
14,42873909,7,193822035,tiled,1.733713082
15,42927033,7,209954452,tiled,1.860204976
16,42404892,7,183853737,tiled,1.651606138
17,42915684,7,192065403,tiled,1.869979875
18,42865473,7,187212736,tiled,1.741186539
19,42969756,7,197618903,tiled,1.847460266
20,42863700,7,183407929,tiled,1.753906052
21,43083156,7,202417449,tiled,1.851054023
22,42965267,7,184110399,tiled,1.743106434
23,43219831,7,201841391,tiled,1.881232216
24,42842548,7,178121741,tiled,1.719542784
25,43121726,7,192665818,tiled,1.769812902
26,43431488,7,196365345,tiled,1.864623011
27,43446919,7,195036751,tiled,1.805638243
28,43541127,7,191019343,tiled,1.735622703
29,43946194,7,198676866,tiled,1.82604059
30,44168454,7,193052299,tiled,1.831893568
31,44621753,7,197728461,tiled,1.845837393
32,43342690,7,175176324,tiled,1.704669424
33,44011862,7,186288101,tiled,1.753825047
34,45346717,7,190160878,tiled,1.835234872
35,44743416,7,188113790,tiled,1.788965748
36,45521427,7,185535312,tiled,1.717562383
37,46086194,7,190752012,tiled,1.811717356
38,46873320,7,187711495,tiled,1.824292139
39,47207364,7,190444879,tiled,1.842676504
40,44681228,7,178582946,tiled,1.687969133
41,46341408,7,184891766,tiled,1.770977774
42,48737268,7,185827478,tiled,1.840108831
43,47780283,7,185980833,tiled,1.786964633
44,49230364,7,182525196,tiled,1.725626083
45,50688114,7,188793057,tiled,1.79477749
46,51308992,7,183763847,tiled,1.836217366
47,52520194,7,188883775,tiled,1.804077217
48,49362953,7,177640515,tiled,1.680824807
49,49504799,7,183315149,tiled,1.743520103
50,53531534,7,182246040,tiled,1.84047268
51,52020173,7,184833528,tiled,1.764057846
52,53139529,7,179732144,tiled,1.729419142
53,55351845,7,187297098,tiled,1.789662242
54,55687046,7,181056708,tiled,1.845714102
55,57116822,7,187071288,tiled,1.818116509
56,48809179,7,181141279,tiled,1.686433896
57,52305796,7,185708089,tiled,1.726117163
58,57530286,7,180072470,tiled,1.870581043
59,54589445,7,186750052,tiled,1.762034046
60,56457508,7,177519670,tiled,1.743334436
61,58057847,7,188692080,tiled,1.798622716
62,59077102,7,179092577,tiled,1.880313355
63,59430027,7,188768099,tiled,1.818605118
64,55219511,7,174524748,tiled,1.707352022
65,54615848,7,185337339,tiled,1.743682516
66,53914741,7,183910592,tiled,1.720245864
67,56631800,7,185957727,tiled,1.785484651
68,53746589,7,183073366,tiled,1.734145949
69,59452323,7,187570276,tiled,1.79834786
70,54502788,7,183140315,tiled,1.743016783
71,60824358,7,187852590,tiled,1.817109253
72,52560796,7,179143387,tiled,1.715941444
73,56442759,7,182785089,tiled,1.768100503
74,55662083,7,181599449,tiled,1.728911004
75,58247328,7,183565921,tiled,1.769891458
76,55334942,7,180813730,tiled,1.725478449
77,61619904,7,185277054,tiled,1.799368776
78,56110027,7,181003490,tiled,1.738028762
79,62677276,7,185385997,tiled,1.825755068
80,53969841,7,178793471,tiled,1.740824276
81,58205184,7,182104517,tiled,1.77127434
82,57382860,7,181108620,tiled,1.751991191
83,60272211,7,182911590,tiled,1.795085071
84,57327718,7,180579815,tiled,1.752536203
85,63552881,7,184624735,tiled,1.815888856
86,58343298,7,180771303,tiled,1.759504271
87,64401329,7,184561112,tiled,1.833433098
88,56114528,7,179745452,tiled,1.735413875
89,60336648,7,182720912,tiled,1.779715537
90,59786742,7,181843803,tiled,1.762116355
91,62443665,7,183575545,tiled,1.799197007
92,59790207,7,181294471,tiled,1.761606272
93,65640008,7,185175604,tiled,1.826775488
94,60785256,7,181419753,tiled,1.770824298
95,66443936,7,185216645,tiled,1.839437715
96,58945398,7,179633350,tiled,1.759437919
97,62729301,7,182384312,tiled,1.79068414
98,62274773,7,181734818,tiled,1.777526823
99,64606016,7,183287744,tiled,1.80830532
100,62265292,7,181240922,tiled,1.775021245
101,67152203,7,184930619,tiled,1.832519048
102,64100908,7,181391044,tiled,1.793141062
103,67500696,7,184831570,tiled,1.835714575
104,61197277,7,180313499,tiled,1.76728814
105,64395962,7,182798348,tiled,1.796992017
106,63875028,7,182080065,tiled,1.788803958
107,65944944,7,183666328,tiled,1.807389571
108,63745255,7,181633338,tiled,1.78358696
109,67803815,7,185126996,tiled,1.813372199
110,64609337,7,181885211,tiled,1.787429571
111,68191080,7,185399086,tiled,1.827872073
112,62565515,7,182691226,tiled,1.768982697
113,65628973,7,185358829,tiled,1.783436764
114,65066012,7,184475536,tiled,1.775930551
115,66524085,7,186096561,tiled,1.793566272
116,65036249,7,184204180,tiled,1.764768524
117,68053676,7,187496242,tiled,1.794276473
118,65680178,7,184528187,tiled,1.753454253
119,68505145,7,187854578,tiled,1.793970068
120,64236679,7,183736634,tiled,1.741202996
121,66663671,7,186248496,tiled,1.771399666
122,66276385,7,185447514,tiled,1.763064135
123,67604435,7,186951030,tiled,1.784062037
124,66258328,7,185121931,tiled,1.763287344
125,68893021,7,188012511,tiled,1.797184825
126,66644189,7,185449768,tiled,1.808719737
127,69223650,7,188392428,tiled,1.80701893
128,65297653,7,182784083,tiled,1.773467874
129,67487971,7,185255431,tiled,1.788819245
130,67162664,7,184501180,tiled,1.783288259
131,67907587,7,186099190,tiled,1.782547068
132,66991077,7,184622212,tiled,1.777884207
133,69976978,7,187503489,tiled,1.806496399
134,67387110,7,185141149,tiled,1.770624692
135,70625365,7,188163970,tiled,1.810421421
136,66402443,7,185277646,tiled,1.7666102
137,68511966,7,187603425,tiled,1.790115934
138,67894767,7,187215981,tiled,1.773745934
139,69686881,7,188838324,tiled,1.799309263
140,67990245,7,187517930,tiled,1.778145338
141,71461458,7,190535110,tiled,1.804966244
142,68413810,7,188032161,tiled,1.778110755
143,72202893,7,191549221,tiled,1.810747559
144,67541580,7,187884534,tiled,1.774245667
145,70070999,7,190389764,tiled,1.77994399
146,69513495,7,189988373,tiled,1.775465404
147,72463203,7,193429512,tiled,1.806134909
148,69534917,7,190373259,tiled,1.779716196
149,73355461,7,192977575,tiled,1.796325658
150,70386178,7,191167629,tiled,1.784705739
151,74424055,7,193940748,tiled,1.804855995
152,69033641,7,190936804,tiled,1.77444299
153,71843161,7,193179279,tiled,1.790251466
154,71094908,7,192565009,tiled,1.784425174
155,73470371,7,194524343,tiled,1.792195584
156,71458565,7,193060664,tiled,1.779740773
157,75148792,7,195802585,tiled,1.796369839
158,72225826,7,193628011,tiled,1.782515844
159,76367636,7,197039654,tiled,1.803561147
160,70494450,7,195081817,tiled,1.768638346
161,73902129,7,197896493,tiled,1.784040793
162,73319209,7,197327234,tiled,1.77714468
163,75028881,7,199912901,tiled,1.789830505
164,73292675,7,198463780,tiled,1.773995669
165,76830783,7,202244042,tiled,1.793371157
166,74093551,7,199897812,tiled,1.776951698
167,77557003,7,204106677,tiled,1.79642279
168,73168220,7,200970729,tiled,1.776708571
169,75703769,7,203704056,tiled,1.78797364
170,74991637,7,203284847,tiled,1.780495002
171,76868763,7,205735092,tiled,1.790307847
172,75104500,7,204727686,tiled,1.795798177
173,78627629,7,208573654,tiled,1.797355788
174,75823282,7,206826655,tiled,1.777461495
175,79259112,7,210573962,tiled,1.797660121
176,74883277,7,208746718,tiled,1.772325452
177,77242465,7,209468906,tiled,1.781838917
178,77238593,7,209623050,tiled,1.778526776
179,78316871,7,211322792,tiled,1.784873316
180,76971398,7,210948271,tiled,1.77387295
181,79865865,7,212638571,tiled,1.79213693
182,77562287,7,212600935,tiled,1.77659194
183,81153612,7,213320500,tiled,1.828504631
184,76133401,7,212651385,tiled,1.768954474
185,78711159,7,214553200,tiled,1.783548012
186,78008619,7,214208431,tiled,1.774720987
187,79653465,7,216020735,tiled,1.785657263
188,78091538,7,215255226,tiled,1.773319515
189,81061450,7,217840574,tiled,1.79204748
190,78745334,7,216490632,tiled,1.774059094
191,81680416,7,219421869,tiled,1.795789542
192,77495681,7,218057706,tiled,1.76939637
193,79907343,7,220496416,tiled,1.780305708
194,79232169,7,220576469,tiled,1.775267255
195,80637577,7,222890515,tiled,1.789383171
196,79299831,7,222617220,tiled,1.775727749
197,81643682,7,226185544,tiled,1.795209385
198,79819673,7,225129159,tiled,1.779261984
199,82028456,7,229276994,tiled,1.799058627
200,78882753,7,228198905,tiled,1.772414718
201,80485701,7,229996451,tiled,1.78613345
202,80334051,7,230919047,tiled,1.782571313
203,81074894,7,234409370,tiled,1.788941528
204,80321717,7,233661051,tiled,1.780307577
205,81893850,7,237559462,tiled,1.794678811
206,80411042,7,236064170,tiled,1.782518286
207,82204629,7,241246775,tiled,1.797319472
208,78934965,7,239266513,tiled,1.773794
209,80718220,7,250068727,tiled,1.701551012
210,80416314,7,242395781,tiled,1.77751632
211,81318976,7,245804261,tiled,1.78557581
212,80298437,7,245118122,tiled,1.777012626
213,81837632,7,249092455,tiled,1.787045329
214,80930303,7,248101731,tiled,1.779709524
215,82191083,7,252826640,tiled,1.789819403
216,79666319,7,248856425,tiled,1.770373882
217,81237559,7,250978173,tiled,1.78108311
218,80846125,7,251367050,tiled,1.774348608
219,81768704,7,254683500,tiled,1.777327318
220,80756179,7,253546371,tiled,1.769941772
221,82128705,7,257734879,tiled,1.78268559
222,81341315,7,256693659,tiled,1.773231574
223,82270522,7,260986891,tiled,1.785554018
224,79877779,7,257946634,tiled,1.767804561
225,81630327,7,261351844,tiled,1.777419244
226,81100124,7,262259792,tiled,1.774698891
227,81734050,7,267322980,tiled,1.781321715
228,80889322,7,266941006,tiled,1.774462475
229,81996933,7,271585266,tiled,1.786333414
230,81180984,7,270914050,tiled,1.782599868
231,82193499,7,277256264,tiled,1.791239215
232,80247187,7,274325520,tiled,1.780390182
233,80866930,7,280370074,tiled,1.780566397
234,80959550,7,281021396,tiled,1.779655188
235,81356951,7,284873157,tiled,1.787569295
236,80788115,7,285590973,tiled,1.781398294
237,81734703,7,291398842,tiled,1.788955217
238,80805528,7,290798839,tiled,1.782703526
239,81787435,7,297105522,tiled,1.792407935
240,79992930,7,295786984,tiled,1.778639147
241,81408268,7,296880891,tiled,1.82996011
242,80699017,7,301403212,tiled,1.781957284
243,81015190,7,313546663,tiled,1.800586184
244,80487596,7,306123604,tiled,1.784245899
245,81464676,7,311010637,tiled,1.793909439
246,80879015,7,312091638,tiled,1.787840006
247,81525885,7,316699129,tiled,1.795003478
248,79786397,7,313953593,tiled,1.778949663
249,80813857,7,318493848,tiled,1.790269659
250,80791359,7,321409610,tiled,1.786413979
251,80956783,7,323990239,tiled,1.79056735
252,80358255,7,325487586,tiled,1.784141267
253,81380265,7,332232992,tiled,1.797679328
254,80523313,7,330787995,tiled,1.789971587
255,81182579,7,336920329,tiled,1.801606023
256,79706917,7,334463682,tiled,1.78331611
257,80760174,7,341048217,tiled,1.794780895
258,80290166,7,342761588,tiled,1.789286138
259,80509073,7,348469886,tiled,1.796878866
260,80125280,7,350647312,tiled,1.794287554
261,80684032,7,357501393,tiled,1.793493112
262,79988595,7,358047461,tiled,1.797096718
263,80646936,7,365594629,tiled,1.803211202
264,79455459,7,365449553,tiled,1.793237708
265,80075311,7,371407434,tiled,1.801378224
266,79848875,7,374008959,tiled,1.798965911
267,79915075,7,379601997,tiled,1.803856043
268,79717065,7,382786329,tiled,1.800981154
269,80191421,7,388873447,tiled,1.809305115
270,79576586,7,390067659,tiled,1.807508503
271,80100483,7,396584306,tiled,1.817319785
272,78788521,7,397756504,tiled,1.802894052
273,79409763,7,404061198,tiled,1.811523735
274,79207311,7,405680832,tiled,1.808401801
275,79407453,7,411308120,tiled,1.817211981
276,79008600,7,414433827,tiled,1.813467447
277,79448827,7,424505588,tiled,1.826860511
278,78988205,7,421246271,tiled,1.815832837
279,79313073,7,427226601,tiled,1.824862498
280,78172759,7,428429514,tiled,1.814727005
281,79009596,7,434791155,tiled,1.824530872
282,78632495,7,436155826,tiled,1.824931181
283,78772053,7,442388154,tiled,1.834336284
284,78063514,7,443388195,tiled,1.825152669
285,78885041,7,449260043,tiled,1.833741497
286,78257293,7,451215338,tiled,1.828719978
287,78623458,7,454074060,tiled,1.840062928
288,77332697,7,455749722,tiled,1.825145512
289,78121430,7,457476287,tiled,1.834533295
290,78101795,7,458479044,tiled,1.830240019
291,78137844,7,457528449,tiled,1.828995036
292,77824402,7,456384886,tiled,1.830811015
293,78267990,7,457887929,tiled,1.838509183
294,77911775,7,458311196,tiled,1.830937235
295,78622963,7,460408614,tiled,1.839258652
296,77297492,7,456579722,tiled,1.820605203
297,77912263,7,457098469,tiled,1.832411252
298,77537208,7,457315490,tiled,1.868487334
299,78034068,7,458846622,tiled,1.832190862
300,77792649,7,459497539,tiled,1.829252626
362,76431596,7,458524354,tiled,1.822989668
512,74098757,7,458379604,tiled,1.826591754
724,71730159,7,459391533,tiled,1.862431467
1024,69932175,7,458787900,tiled,1.862909084
1448,68480774,7,458382182,tiled,1.871295115
2048,76763929,7,454765731,tiled,2.049341981
2896,70123913,7,454351689,tiled,2.105745469
4096,45926135,7,454723319,tiled,1.91617966
5793,45402106,7,454521335,tiled,1.930220771
8192,46478204,7,454351986,tiled,1.924814668
11585,57695609,7,453288170,tiled,2.085465658
16384,46067898,7,453582422,tiled,1.985667702
23170,43698157,7,453105000,tiled,2.006902963
32768,43693826,7,453102106,tiled,2.00917337
46341,43696819,7,453113163,tiled,2.00216141
65536,43695780,7,453100394,tiled,2.005433765
92682,43691662,7,453100778,tiled,2.000276766
131072,43697620,7,453092910,tiled,1.992842474
185364,43695831,7,453093038,tiled,2.004761279
262144,43693889,7,453102339,tiled,1.992922132
370728,43696876,7,453107423,tiled,2.006650398
524288,43698694,7,453101787,tiled,2.018312661
741455,43694206,7,453105344,tiled,2.007170744
1,43690118,8,453104878,ij,2.008032295
1,43693448,8,453104325,ji,2.005962396
1,43689321,8,453103481,tiled,2.009187462
2,42377103,8,451727820,tiled,1.969053861
3,42383870,8,451712818,tiled,1.969647405
4,42422154,8,451780359,tiled,1.989791117
5,45390047,8,456030582,tiled,1.994417221
6,42355464,8,451699410,tiled,1.991503472
7,42370895,8,451647037,tiled,1.984612362
8,52466569,8,190624818,tiled,1.799232493
9,42917343,8,208041973,tiled,1.786306967
10,56744311,8,213856425,tiled,1.8440259
11,42967540,8,202549537,tiled,1.789592403
12,42807583,8,195080608,tiled,1.73442144
13,42855263,8,211666423,tiled,1.761259542
14,42869135,8,193858376,tiled,1.732293173
15,42932451,8,209958970,tiled,1.859739618
16,42401244,8,183866290,tiled,1.651105892
17,42914237,8,192068407,tiled,1.87023033
18,42866113,8,187215409,tiled,1.741606487
19,42983108,8,197612058,tiled,1.845355246
20,42870015,8,183405957,tiled,1.752703527
21,43119352,8,202423740,tiled,1.847940143
22,42973375,8,184108623,tiled,1.743982526
23,43280155,8,201844869,tiled,1.886849075
24,42851474,8,178100535,tiled,1.725523887
25,43156066,8,192689354,tiled,1.772629451
26,43510508,8,196373124,tiled,1.869575539
27,43517599,8,195036908,tiled,1.809958567
28,43761709,8,190818593,tiled,1.777829243
29,44098228,8,198668654,tiled,1.830661682
30,44247876,8,193064174,tiled,1.836100707
31,44739759,8,197708522,tiled,1.850150376
32,43365676,8,175173559,tiled,1.70608636
33,44078646,8,186311038,tiled,1.756921767
34,45442133,8,190159447,tiled,1.837187872
35,44842874,8,188103661,tiled,1.791172651
36,45595313,8,185554876,tiled,1.721343209
37,46201176,8,190761910,tiled,1.814773821
38,46933526,8,187715453,tiled,1.825695074
39,47308826,8,190430648,tiled,1.846523741
40,44690059,8,178577003,tiled,1.691490596
41,46416826,8,184860240,tiled,1.774204456
42,48803664,8,185680797,tiled,1.844171139
43,47847333,8,186013724,tiled,1.788406396
44,49160067,8,182528722,tiled,1.727117912
45,50548019,8,188766366,tiled,1.798000032
46,51238263,8,183768021,tiled,1.839086963
47,52419358,8,188895864,tiled,1.808552577
48,49320927,8,177650944,tiled,1.687824967
49,49428631,8,183317161,tiled,1.745471697
50,53463639,8,182246877,tiled,1.842269848
51,51952923,8,184839444,tiled,1.768169527
52,53068156,8,179738742,tiled,1.736866111
53,55397916,8,187289149,tiled,1.791609739
54,55632466,8,181036126,tiled,1.848167092
55,57050315,8,187071757,tiled,1.816485534
56,48796608,8,181149840,tiled,1.687525852
57,52290509,8,185700794,tiled,1.729445525
58,57459329,8,180080855,tiled,1.876326884
59,54576702,8,186766193,tiled,1.765305091
60,56400825,8,177511174,tiled,1.750256548
61,58045212,8,188686954,tiled,1.80124617
62,59062733,8,179076076,tiled,1.883623074
63,59411933,8,188762865,tiled,1.823651155
64,55179100,8,174471429,tiled,1.707054164
65,54591854,8,185343466,tiled,1.746577546
66,53929242,8,183922988,tiled,1.725578398
67,56636627,8,185935829,tiled,1.783612644
68,53699930,8,182968076,tiled,1.725353574
69,59478870,8,187565150,tiled,1.807827186
70,54503002,8,183143309,tiled,1.744684245
71,60833015,8,187852880,tiled,1.827719538
72,52572731,8,179135937,tiled,1.718965359
73,56458285,8,182772477,tiled,1.771237401
74,55676040,8,181606440,tiled,1.752632023
75,58317971,8,183551214,tiled,1.796994913
76,55357790,8,180825735,tiled,1.748372447
77,61630482,8,185281071,tiled,1.815083866
78,56118026,8,180997588,tiled,1.760208879
79,62709440,8,185375395,tiled,1.83403856
80,54026886,8,178783697,tiled,1.744916921
81,58274815,8,182119833,tiled,1.777745642
82,57360214,8,181103293,tiled,1.758128408
83,60259104,8,182910665,tiled,1.796244687
84,57321564,8,180574003,tiled,1.754904639
85,63536915,8,184613725,tiled,1.821456232
86,58940583,8,180670595,tiled,1.793712241
87,64386382,8,184554357,tiled,1.83142135
88,56171125,8,179745161,tiled,1.736527885
89,60373226,8,182726718,tiled,1.780983476
90,59809785,8,181829898,tiled,1.76320423
91,62489260,8,183568659,tiled,1.801450261
92,59819473,8,181302836,tiled,1.763411667
93,65671114,8,185176529,tiled,1.830947516
94,60787161,8,181419860,tiled,1.7737816
95,66449628,8,185211244,tiled,1.849545896
96,58962422,8,179642418,tiled,1.763179171
97,62700166,8,182355569,tiled,1.791815143
98,62262804,8,181733295,tiled,1.779245145
99,64616422,8,183282663,tiled,1.81825316
100,62263905,8,181235000,tiled,1.779868491
101,67127680,8,184931933,tiled,1.833477469
102,64033184,8,181401937,tiled,1.796249661
103,67460347,8,184825741,tiled,1.836968761
104,61186635,8,180325136,tiled,1.769225167
105,64396086,8,182784095,tiled,1.802598821
106,63877400,8,182078473,tiled,1.791128162
107,65912265,8,183646986,tiled,1.811183593
108,63681213,8,181632893,tiled,1.787818183
109,67809914,8,185120915,tiled,1.821931908
110,64560914,8,181892795,tiled,1.791478212
111,68214599,8,185374777,tiled,1.828811661
112,62552737,8,182686784,tiled,1.769089183
113,65659241,8,185356246,tiled,1.786953469
114,65089400,8,184462081,tiled,1.778460228
115,66472356,8,186074193,tiled,1.79519103
116,64960536,8,183813025,tiled,1.772406826
117,67940000,8,187508104,tiled,1.807367816
118,65619644,8,184545448,tiled,1.778766279
119,68345630,8,187847786,tiled,1.814067803
120,64121864,8,183749156,tiled,1.764549825
121,66525063,8,186253424,tiled,1.783886579
122,66156997,8,185463793,tiled,1.771614543
123,67452732,8,186963068,tiled,1.791702497
124,66139406,8,185141587,tiled,1.771794647
125,68761185,8,188022172,tiled,1.80001534
126,66517720,8,185469850,tiled,1.77390582
127,69123701,8,188392579,tiled,1.805259944
128,65264818,8,182741307,tiled,1.768591359
129,67390052,8,185274104,tiled,1.787844098
130,66927889,8,184556239,tiled,1.780695554
131,67739847,8,186126172,tiled,1.79420377
132,66930580,8,184616535,tiled,1.778534411
133,69910414,8,187518991,tiled,1.809306769
134,67371418,8,185144531,tiled,1.782865912
135,70530695,8,188176988,tiled,1.814528247
136,66311704,8,185282347,tiled,1.767204372
137,68414189,8,187611358,tiled,1.789038394
138,67833324,8,187215589,tiled,1.782186772
139,69531493,8,188844587,tiled,1.799202721
140,67895562,8,187539090,tiled,1.776649544
141,71384326,8,190538979,tiled,1.806566472
142,68325911,8,188042710,tiled,1.782933412
143,72088716,8,191575254,tiled,1.81087612
144,67788130,8,187745684,tiled,1.796595979
145,69942165,8,190420337,tiled,1.792607333
146,69461813,8,189981486,tiled,1.784701331
147,72129397,8,192815033,tiled,1.821381201
148,69513112,8,190355561,tiled,1.783259066
149,73353261,8,192941622,tiled,1.808784173
150,70314873,8,191179095,tiled,1.786664308
151,74373398,8,193934472,tiled,1.809493436
152,68964891,8,190926878,tiled,1.774497752
153,71856231,8,193166499,tiled,1.789354822
154,71029112,8,192569702,tiled,1.782157018
155,73427650,8,194518752,tiled,1.793535651
156,71433057,8,193059865,tiled,1.779340923
157,75132080,8,195788733,tiled,1.798574092
158,72184709,8,193633928,tiled,1.781439105
159,76361954,8,197016671,tiled,1.806470021
160,70447337,8,195081898,tiled,1.767779847
161,73749111,8,197645804,tiled,1.782643022
162,73277536,8,197331752,tiled,1.776860948
163,74994951,8,199853369,tiled,1.791214143
164,73283546,8,198474547,tiled,1.77626388
165,76787144,8,202263355,tiled,1.795241605
166,74005129,8,199930423,tiled,1.778644703
167,77528025,8,204118699,tiled,1.797734583
168,73119169,8,200987200,tiled,1.763749395
169,75665474,8,203682529,tiled,1.77767231
170,74945071,8,203269567,tiled,1.770893991
171,76829904,8,205705618,tiled,1.788803386
172,75062458,8,204882697,tiled,1.763906986
173,78563337,8,208640814,tiled,1.778182355
174,75748659,8,206902256,tiled,1.775340893
175,79225684,8,210575259,tiled,1.78592116
176,74734604,8,207250865,tiled,1.767564652
177,77229578,8,209437669,tiled,1.774481112
178,76921450,8,209374216,tiled,1.77675896
179,78269995,8,211376989,tiled,1.785539962
180,77600156,8,211387431,tiled,1.77716986
181,79871254,8,212621482,tiled,1.792350667
182,77366493,8,211804903,tiled,1.778633741
183,80699412,8,214075883,tiled,1.794996429
184,76126004,8,212647776,tiled,1.768775958
185,78663302,8,214633147,tiled,1.781192053
186,77979091,8,214228878,tiled,1.772252799
187,79643085,8,215999860,tiled,1.786334451
188,78115370,8,215289218,tiled,1.769431361
189,81004727,8,217892354,tiled,1.791490859
190,78779143,8,216493154,tiled,1.772349467
191,81659958,8,219455765,tiled,1.798918797
192,77561594,8,218034719,tiled,1.769166746
193,79905986,8,220468064,tiled,1.770328263
194,79231592,8,220568906,tiled,1.773330371
195,80624156,8,222954266,tiled,1.777308878
196,79313490,8,222692468,tiled,1.774722985
197,81665126,8,226190284,tiled,1.792664593
198,79842757,8,225118608,tiled,1.767249322
199,82013461,8,229304493,tiled,1.796768446
200,78847055,8,228286491,tiled,1.759990975
201,80483163,8,230023126,tiled,1.783393706
202,80802016,8,229280526,tiled,1.828384893
203,80988294,8,234602439,tiled,1.788526553
204,80386968,8,233629996,tiled,1.781240917
205,81894668,8,237363446,tiled,1.790758031
206,80410305,8,236116557,tiled,1.782750393
207,82233488,8,241180797,tiled,1.798105169
208,78925808,8,239305987,tiled,1.768403331
209,80671535,8,250116985,tiled,1.794450001
210,80448627,8,242397680,tiled,1.768197183
211,81336739,8,245746267,tiled,1.785303442
212,80262928,8,245146357,tiled,1.775135637
213,81817062,8,249106128,tiled,1.786917515
214,80924253,8,248116063,tiled,1.777285368
215,82176828,8,252834609,tiled,1.784758236
216,79676296,8,248831063,tiled,1.769912742
217,81144117,8,251157622,tiled,1.773331674
218,80852885,8,251378366,tiled,1.774583751
219,81761951,8,254664606,tiled,1.77976412
220,80769982,8,253458361,tiled,1.772986259
221,82094354,8,257804784,tiled,1.784867591
222,81336678,8,256711627,tiled,1.775404014
223,82251379,8,260969230,tiled,1.785530207
224,79893607,8,257904859,tiled,1.76946612
225,81624636,8,261380888,tiled,1.779290969
226,81116029,8,262273640,tiled,1.776899882
227,81692207,8,267372454,tiled,1.782288977
228,80881773,8,266955337,tiled,1.774754707
229,81997688,8,271547157,tiled,1.786729471
230,81165076,8,271055216,tiled,1.779215933
231,82159502,8,277230367,tiled,1.788631342
232,80113812,8,274805232,tiled,1.772000018
233,80858476,8,280339697,tiled,1.779794363
234,80971119,8,281006619,tiled,1.777384647
235,81333762,8,284855595,tiled,1.78430816
236,80965771,8,285240974,tiled,1.783511907
237,81709992,8,291466811,tiled,1.78784508
238,80800793,8,290804917,tiled,1.779908474
239,81753954,8,297110012,tiled,1.79250467
240,79996955,8,295745196,tiled,1.776819252
241,80914906,8,298606450,tiled,1.786055296
